FK_1\random10_100_2_1000_1_10,29738,121.0814776,true
FK_1\random10_60_1_1000_1_12,23064,118.1175459,true
FK_1\random12_48_3_1000_1_16,11844,120.6042183,true
FK_1\random15_45_1_1000_1_13,15160,119.135469,true
FK_1\random15_75_3_1000_1_16,18292,120.919935,true
FK_1\random30_60_4_1000_1_14,11017,21.7512405,false
FK_2\random20_120_1_1000_1_12,47760,120.2208305,true
FK_2\random20_200_2_1000_1_14,53547,120.1277208,true
FK_2\random24_96_3_1000_1_18,23833,120.9379237,true
FK_2\random30_150_2_1000_1_17,44183,120.1165508,true
FK_2\random30_90_4_1000_1_20,25980,120.9933768,true
FK_2\random60_120_4_1000_1_19,20463,118.1714228,true
FK_3\notSolved\random30_180_2_1000_1_2,47736,120.3733996,true
FK_3\notSolved\random36_144_2_1000_1_20,42607,120.2897092,true
FK_3\notSolved\random45_135_3_1000_1_12,37440,120.7654412,true
FK_3\notSolved\random45_135_4_1000_1_14,33637,120.5963691,true
FK_3\notSolved\random45_225_2_1000_1_20,67642,120.3812233,true
FK_3\Solved\random30_180_1_1000_1_20,75304,120.6718826,true
FK_3\Solved\random30_300_2_1000_1_4,85044,120.7754436,true
FK_3\Solved\random36_144_3_1000_1_17,39158,120.651272,true
FK_3\Solved\random45_135_4_1000_1_16,36895,120.5013303,true
FK_3\Solved\random45_225_3_1000_1_15,56119,121.1297551,true
FK_3\Solved\random90_180_4_1000_1_19,30047,118.052961,true
FK_4\notSolved\random50_300_2_1000_1_5,80228,121.2612816,true
FK_4\notSolved\random60_240_1_1000_1_17,95312,121.1527232,true
FK_4\notSolved\random60_240_2_1000_1_15,65717,121.279277,true
FK_4\notSolved\random60_240_3_1000_1_18,59561,121.0903438,true
FK_4\notSolved\random75_225_4_1000_1_20,58231,120.6072006,true
FK_4\Solved\random150_300_2_1000_1_12,55707,119.9293839,true
FK_4\Solved\random50_300_1_1000_1_16,119405,120.4704962,true
FK_4\Solved\random50_500_2_1000_1_14,135489,121.6512749,true
FK_4\Solved\random60_240_3_1000_1_14,60985,121.1766643,true
FK_4\Solved\random75_225_4_1000_1_17,60394,120.572538,true
FK_4\Solved\random75_375_2_1000_1_5,101242,121.855553,true
SMALL\probT1_0U_R50_T002_M010_N0040_seed05,15478,120.4050544,true
SMALL\probT1_0U_R50_T002_M020_N0060_seed01,26593,118.1807945,true
SMALL\probT1_1W_R50_T002_M010_N0040_seed09,12724,120.1409708,true
SMALL\probT1_1W_R50_T002_M010_N0060_seed10,19651,120.6726745,true
SMALL\probT1_1W_R50_T002_M020_N0020_seed10,3429,2.6307073,false
SMALL\probT1_1W_R50_T002_M020_N0040_seed10,12340,32.4430467,false
